ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Car,6500.0,909,37.492709,10.509097,6500.0,126.61,60,6500.0,1836,2,2,8,1
New credit,Car,6500.0,1030,37.496287,21.611049,6500.0,153.59,48,6500.0,1730,2,2,10,0
New credit,Car,5500.0,899,37.520719,15.650272,8304.0,247.52,80,0.0,1731,2,2,8,0
New credit,Extra spending limit,6000.0,1030,37.551313,14.312495,6000.0,216.72,30,6000.0,1836,2,3,10,1
New credit,"Other, see explanation",5000.0,899,37.55195,33.334949,5000.0,431.05,12,5000.0,1734,2,2,10,0
New credit,Car,5000.0,899,37.639806,45.320669,5000.0,127.6,44,5000.0,1786,2,2,12,1
New credit,Car,40000.0,899,37.915039,7.318322,40000.0,971.21,45,40000.0,1702,2,1,15,0
New credit,Car,6000.0,899,37.919217,21.280301,6000.0,562.83,11,6000.0,1701,2,1,16,0
New credit,Unknown,15000.0,766,37.944471,13.923972,5203.0,157.59,120,15000.0,1819,2,1,14,1
New credit,Car,10300.0,899,37.951465,0.012205,6000.0,197.01,60,10300.0,1640,2,0,8,0
New credit,Home improvement,10000.0,899,37.953249,31.928734,10000.0,108.81,120,10000.0,1699,2,1,15,0
New credit,Home improvement,22500.0,869,37.959732,7.152407,22500.0,236.38,120,22500.0,1784,2,0,11,1
Limit raise,"Other, see explanation",41500.0,899,37.96638,16.24835,4000.0,750.0,63,41500.0,1782,2,1,13,1
Limit raise,Car,7000.0,899,37.968572,10.16378,1000.0,150.0,54,7000.0,1741,2,5,15,0
New credit,Car,20000.0,1011,37.978605,15.109533,10000.0,225.0,78,15000.0,1837,2,3,11,0
Limit raise,Existing loan takeover,15000.0,691,37.981225,9.272039,8304.0,200.0,89,15000.0,1719,2,1,19,0
Limit raise,Home improvement,40000.0,899,37.983057,16.156464,8304.0,400.0,126,40000.0,1779,2,0,9,0
Limit raise,Home improvement,10000.0,899,37.986846,32.899814,8304.0,100.0,134,10000.0,1727,2,2,12,0
Limit raise,Home improvement,41000.0,899,37.990216,31.014885,8304.0,450.0,112,41000.0,1657,3,1,14,1
Limit raise,Extra spending limit,28000.0,899,37.992242,15.000125,1300.0,280.0,126,28000.0,1714,2,2,14,0
Limit raise,Car,14000.0,899,37.994994,9.039881,8304.0,140.0,134,14000.0,1708,2,2,16,0
New credit,Home improvement,23000.0,899,37.995864,33.885993,25000.0,572.31,48,25000.0,1713,2,3,8,0
New credit,Car,50000.0,920,38.003524,14.047729,5390.85,522.97,120,50000.0,1826,2,2,10,0
New credit,Car,20000.0,899,38.007836,21.950675,20000.0,375.53,60,20000.0,1709,2,4,12,1
Limit raise,Caravan / Camper,27500.0,899,38.009117,8.385257,8304.0,275.0,126,27500.0,1711,2,3,10,0
New credit,Car,6000.0,899,38.009596,9.164122,8304.0,150.0,80,10000.0,1704,2,1,17,0
New credit,Existing loan takeover,20000.0,777,38.02101,30.928413,8304.0,400.0,44,16000.0,1651,2,0,9,1
New credit,Existing loan takeover,7000.0,899,38.022368,5.093783,2650.0,125.82,66,7000.0,1737,2,5,12,0
New credit,"Other, see explanation",10000.0,896,38.026001,8.252519,3687.0,381.62,28,10000.0,1823,2,1,13,1
Limit raise,Home improvement,30000.0,899,38.029294,32.85725,8304.0,350.0,104,30000.0,1726,2,2,11,0
New credit,Car,15500.0,899,38.03454,1.182723,15000.0,309.36,54,15000.0,1699,2,1,15,0
New credit,"Other, see explanation",15000.0,880,38.035693,2.134903,8304.0,150.0,127,15000.0,1731,2,2,9,0
New credit,Existing loan takeover,12000.0,899,38.043057,9.837266,8304.0,225.0,62,12000.0,1765,2,0,7,0
Limit raise,"Other, see explanation",20000.0,899,38.053914,14.126073,5000.0,300.0,101,25000.0,1802,2,0,8,0
New credit,Home improvement,7000.0,1001,38.054856,13.80124,10000.0,108.81,120,10000.0,1843,2,4,14,1
New credit,Car,11000.0,899,38.054947,11.097832,4345.0,249.2,50,11100.0,1827,2,2,10,0
Limit raise,Home improvement,25000.0,885,38.055771,9.133154,7500.0,350.0,84,25000.0,1709,2,2,16,0
New credit,Home improvement,5000.0,889,38.057113,10.830879,5000.0,50.0,138,5000.0,1827,2,1,12,1
Limit raise,Home improvement,10000.0,979,38.06026,8.181615,8304.0,165.0,72,10000.0,1779,2,0,9,0
New credit,Home improvement,25000.0,899,38.06424,32.822571,25000.0,261.48,120,25000.0,1726,2,2,8,0
New credit,Existing loan takeover,13000.0,760,38.066655,14.117241,12000.0,198.95,78,13000.0,1730,2,2,9,0
New credit,Remaining debt home,8800.0,956,38.068533,9.072646,8800.0,100.0,116,8800.0,1817,2,1,15,1
New credit,Existing loan takeover,20000.0,913,38.07361,10.94684,17000.0,200.0,127,20000.0,1727,2,2,12,0
New credit,Home improvement,15000.0,899,38.081785,42.884041,8304.0,85.0,116,7500.0,1702,3,1,11,1
New credit,Home improvement,5000.0,899,38.083348,32.803417,5000.0,118.15,48,5000.0,1779,2,0,9,0
New credit,Existing loan takeover,25000.0,899,38.087418,16.304618,10389.0,380.94,76,25000.0,1855,2,4,10,1
Limit raise,Home improvement,16000.0,899,38.094942,8.004164,8304.0,250.0,74,16000.0,1726,2,2,12,0
New credit,Home improvement,20000.0,899,38.095947,2.051269,20000.0,349.97,65,20000.0,1726,2,2,13,0
Limit raise,Home improvement,33500.0,899,38.096555,16.989018,8304.0,335.0,126,33500.0,1806,2,2,7,1
Limit raise,Car,20000.0,899,38.098305,9.156758,5000.0,200.0,127,20000.0,1785,2,0,10,0
Limit raise,Car,15000.0,899,38.100457,30.061408,5000.0,150.0,127,15000.0,1780,2,0,9,0
Limit raise,"Other, see explanation",15000.0,899,38.105795,30.775635,8304.0,300.0,56,15000.0,1676,3,3,7,0
Limit raise,"Other, see explanation",22500.0,899,38.11281,18.942972,8304.0,250.0,111,22500.0,1765,2,5,11,0
New credit,Car,0.0,870,38.122291,20.980545,8304.0,200.0,57,10000.0,1745,2,4,11,1
New credit,Unknown,0.0,899,38.125882,8.918817,2546.0,204.86,120,19500.0,1813,2,1,15,1
New credit,Car,5000.0,899,38.131796,2.245136,5000.0,97.4,60,5000.0,1700,2,1,15,0
New credit,Remaining debt home,17500.0,982,38.136768,14.049595,16000.0,700.46,24,16000.0,1830,2,2,14,1
New credit,Existing loan takeover,32000.0,899,38.137336,32.749193,8304.0,360.0,78,24000.0,1727,2,2,13,0
New credit,Existing loan takeover,5000.0,924,38.146362,7.927415,500.0,100.0,58,5000.0,1779,2,0,9,0
New credit,Car,5000.0,899,38.15671,10.856898,5000.0,97.4,60,5000.0,1824,2,1,11,0
New credit,"Other, see explanation",20000.0,899,38.156946,37.724403,8304.0,300.0,78,20000.0,1781,2,0,9,0
New credit,Car,5000.0,991,38.160756,16.971239,2500.0,50.0,138,5000.0,1791,2,2,11,1
New credit,Unknown,0.0,949,38.169315,13.698231,2193.0,108.81,120,10000.0,1711,2,4,16,1
New credit,Not speficied,6000.0,867,38.169954,2.076644,5964.0,191.27,60,10000.0,1727,2,2,12,1
Limit raise,Home improvement,14000.0,899,38.178437,15.099786,8304.0,250.0,69,15000.0,1832,2,2,8,1
Limit raise,Home improvement,15500.0,899,38.182575,32.704194,8304.0,300.0,58,15500.0,1722,2,2,14,0
Limit raise,Home improvement,22500.0,899,38.185216,23.910477,2500.0,225.0,127,22500.0,1707,3,1,10,0
New credit,Unknown,0.0,989,38.189017,8.013202,9244.77,140.0,134,14000.0,1705,2,4,14,1
New credit,Home improvement,13500.0,899,38.195104,30.686444,8304.0,200.0,78,13000.0,1669,3,3,7,0
New credit,"Other, see explanation",5000.0,931,38.20365,7.832988,5000.0,56.3,120,5000.0,1785,2,0,12,1
New credit,Car,5250.0,899,38.205549,8.025634,4762.0,141.78,48,6000.0,1826,2,1,11,1
New credit,Home improvement,5000.0,899,38.207076,30.674598,2081.04,56.3,120,5000.0,1662,3,3,7,0
New credit,Car,10000.0,961,38.209031,10.000539,10000.0,200.0,57,10000.0,1831,2,2,13,1
New credit,Existing loan takeover,12500.0,899,38.213191,13.790042,169.0,204.55,72,12500.0,1720,2,2,14,0
New credit,Existing loan takeover,30000.0,977,38.230162,27.771822,8304.0,450.0,77,30000.0,1713,2,2,17,0
New credit,Existing loan takeover,5000.0,816,38.231617,10.021963,3150.0,75.0,81,5000.0,1830,2,2,14,1
New credit,Motorcycle,6000.0,899,38.234672,32.651843,6000.0,266.77,24,6000.0,1709,2,2,15,0
New credit,Car,10000.0,958,38.239556,7.93741,8304.0,175.0,91,13000.0,1779,2,0,9,0
Limit raise,Unknown,0.0,899,38.247209,14.834524,8304.0,150.0,85,10500.0,1792,2,0,13,1
New credit,Existing loan takeover,20000.0,792,38.248099,15.025107,8304.0,250.0,96,20000.0,1787,2,0,10,1
New credit,Not speficied,15000.0,1022,38.252341,9.835987,15000.0,150.0,127,15000.0,1705,2,4,13,0
New credit,Car,15000.0,752,38.252483,13.957017,15000.0,344.04,48,15000.0,1815,2,1,14,1
New credit,Unknown,0.0,1070,38.256999,2.971907,5000.0,222.31,24,5000.0,1700,2,3,13,1
New credit,Car,5000.0,1051,38.259794,3.821219,8304.0,50.0,138,5000.0,1716,2,4,8,0
New credit,Car,30000.0,683,38.263526,24.691058,8304.0,450.0,77,30000.0,1662,3,3,7,1
New credit,Existing loan takeover,10000.0,960,38.283171,8.65897,8304.0,150.0,80,10000.0,1822,2,1,10,1
New credit,Car,8000.0,899,38.28402,33.597798,8304.0,397.45,120,38000.0,1711,2,3,9,0
New credit,Home improvement,10000.0,899,38.294736,33.586821,8304.0,400.0,114,37000.0,1711,2,3,11,0
New credit,Home improvement,5000.0,899,38.305217,23.6452,5000.0,152.82,36,5000.0,1706,2,2,16,0
New credit,Car,10000.0,899,38.310193,30.57127,15000.0,350.68,47,15000.0,1710,2,4,13,0
New credit,Home improvement,5000.0,1067,38.310268,13.552838,5000.0,118.15,48,5000.0,1822,2,1,10,1
New credit,Unknown,0.0,919,38.317888,13.573835,12598.51,522.97,120,50000.0,1857,2,4,12,1
New credit,Car,7500.0,1030,38.322308,8.622033,7500.0,150.0,58,7500.0,1716,2,2,14,0
New credit,Home improvement,28000.0,899,38.325932,9.951152,28000.0,292.86,120,28000.0,1850,2,3,16,0
New credit,Home improvement,22500.0,899,38.326291,30.555244,22500.0,236.38,120,22500.0,1677,2,0,17,0
New credit,Unknown,0.0,890,38.338763,17.841549,20000.0,210.12,120,20000.0,1837,2,3,7,1
New credit,Extra spending limit,5000.0,899,38.343954,30.537683,5400.0,298.93,78,20000.0,1665,3,3,7,0
New credit,Home improvement,10000.0,899,38.35506,28.854707,10000.0,108.81,120,10000.0,1693,3,1,9,1
New credit,Existing loan takeover,25000.0,813,38.355213,15.682139,11125.0,275.0,112,25000.0,1783,2,0,15,1
New credit,Car,10000.0,899,38.361265,32.525669,10000.0,302.21,36,10000.0,1709,2,2,16,0
New credit,Existing loan takeover,14000.0,899,38.371441,42.598757,14000.0,152.33,120,14000.0,1649,3,3,11,1
New credit,Existing loan takeover,15000.0,791,38.38441,22.741291,4968.0,150.0,127,15000.0,1745,2,3,9,1
New credit,Car,25000.0,899,38.389199,32.497188,25000.0,561.99,60,30000.0,1713,2,2,17,0
New credit,Car,0.0,1036,38.399097,8.613959,2977.0,226.76,24,5100.0,1818,2,1,15,1
New credit,Home improvement,15000.0,648,38.405986,15.707633,8304.0,300.0,56,15000.0,1780,2,0,9,0
New credit,Car,6000.0,1071,38.406009,7.764248,6000.0,223.63,29,6000.0,1826,2,1,11,1
New credit,Home improvement,15000.0,899,38.411848,14.55923,12319.88,202.53,110,18000.0,1835,2,3,10,1
Limit raise,Car,18000.0,899,38.412925,31.468572,8304.0,180.0,127,18000.0,1653,3,4,7,0
Limit raise,Car,25000.0,899,38.414079,9.855078,1000.0,350.0,84,25000.0,1835,2,3,10,1
Limit raise,Car,11000.0,899,38.415783,33.465645,8304.0,250.0,50,11000.0,1785,2,0,10,0
New credit,Not speficied,5000.0,899,38.419738,24.517841,5000.0,196.16,39,6900.0,1778,2,2,13,0
New credit,Existing loan takeover,7000.0,899,38.426536,22.476509,5048.0,99.58,88,7000.0,1726,2,2,19,0
New credit,Existing loan takeover,21500.0,899,38.435451,7.807327,8304.0,425.0,57,21500.0,1711,2,2,15,0
New credit,Existing loan takeover,30000.0,899,38.443871,1.811303,8304.0,300.0,126,30000.0,1707,2,2,15,0
New credit,Existing loan takeover,16000.0,899,38.452775,8.837782,8304.0,160.0,127,16000.0,1768,2,0,8,0
New credit,Car,10000.0,899,38.466954,32.419727,8304.0,300.0,37,10000.0,1780,2,0,9,0
New credit,Car,15000.0,767,38.467207,11.551258,18000.0,180.0,127,18000.0,1857,2,4,12,1
New credit,Existing loan takeover,10000.0,882,38.470751,14.527794,5824.0,108.81,120,10000.0,1858,2,4,8,1
New credit,Home improvement,41000.0,945,38.483202,16.463007,10700.23,428.83,120,41000.0,1794,2,1,10,1
New credit,Car,10000.0,944,38.484907,8.664593,10000.0,150.0,80,10000.0,1779,2,0,9,0
New credit,Car,15000.0,899,38.48976,32.39716,8304.0,150.0,127,15000.0,1717,2,2,18,0
New credit,Existing loan takeover,10000.0,793,38.525775,13.450172,121.0,225.0,50,10000.0,1781,2,0,9,0
New credit,Existing loan takeover,22000.0,899,38.539485,60.314625,8304.0,504.59,48,22000.0,1780,2,0,9,0
New credit,Home improvement,5000.0,723,38.556117,27.405982,5000.0,118.15,48,5000.0,1839,2,4,15,1
New credit,Existing loan takeover,14500.0,899,38.930249,30.951506,119.0,344.01,47,14500.0,1740,2,5,14,0
Limit raise,Car,30000.0,899,38.942077,32.939678,8304.0,300.0,126,30000.0,1713,2,3,8,0
New credit,Unknown,0.0,935,38.944594,13.038629,3407.4,162.84,120,15500.0,1829,2,2,10,0
Limit raise,Existing loan takeover,9000.0,924,38.946294,16.096939,8304.0,180.0,58,9000.0,1770,2,2,13,1
New credit,Home improvement,6000.0,899,38.950339,27.248671,6000.0,198.54,33,6000.0,1708,3,1,10,1
New credit,Car,15000.0,899,38.964403,30.917489,8304.0,150.0,127,15000.0,1635,3,4,7,0
New credit,Unknown,0.0,905,38.973707,14.235407,133.0,149.82,61,7800.0,1889,2,5,13,0
New credit,Unknown,0.0,984,38.978235,12.887262,706.0,148.86,48,6300.0,1785,2,0,11,1
New credit,Unknown,0.0,696,38.99249,12.916381,8304.0,298.01,48,12800.0,1854,2,4,10,1
Limit raise,Existing loan takeover,50000.0,899,39.02853,9.277861,8304.0,500.0,126,50000.0,1791,2,0,13,0
New credit,"Other, see explanation",25000.0,896,39.030016,15.133298,7204.0,302.6,100,25000.0,1796,2,2,10,0
New credit,Car,5000.0,1093,39.034929,9.990434,5000.0,100.0,58,5000.0,1711,2,3,9,0
New credit,Home improvement,15000.0,957,39.040036,23.142869,8304.0,150.0,127,15000.0,1654,2,0,10,1
New credit,Existing loan takeover,6000.0,899,39.052785,20.175892,2000.0,67.56,120,6000.0,1714,2,3,8,0
New credit,Car,22000.0,899,39.058859,31.827813,19220.0,384.92,60,20500.0,1781,2,0,9,0
New credit,Home improvement,7500.0,899,39.060731,32.820851,8304.0,100.0,94,7500.0,1709,2,3,8,0
New credit,Home improvement,35000.0,969,39.065713,15.918273,35000.0,499.82,82,35000.0,1794,2,1,10,1
New credit,Home improvement,10000.0,1001,39.089116,17.120754,8500.0,200.0,48,8500.0,1830,2,2,14,1
New credit,Car,12000.0,899,39.096718,30.784919,10000.0,302.21,36,10000.0,1702,2,1,16,0
New credit,Existing loan takeover,24250.0,899,39.098679,2.294963,360.0,231.13,120,22000.0,1711,2,3,11,0
New credit,Car,7000.0,899,39.107988,33.77345,8304.0,175.0,67,10000.0,1781,2,0,10,0
Limit raise,Car,0.0,899,39.110817,9.0314,2000.0,200.0,127,20000.0,1824,2,1,11,0
New credit,Home improvement,50000.0,870,39.118382,14.093112,35000.0,522.97,120,50000.0,1711,2,3,9,0
New credit,"Other, see explanation",0.0,761,39.121329,15.871086,8025.0,261.48,120,25000.0,1800,2,0,9,0
New credit,Car,6000.0,1051,39.122771,12.746622,6000.0,141.78,48,6000.0,1793,2,0,14,1
New credit,Car,6000.0,1004,39.124224,14.917681,6000.0,147.2,46,6000.0,1836,2,3,9,1
Limit raise,Car,22500.0,899,39.12702,31.759393,8304.0,300.0,89,22500.0,1655,3,5,7,0
New credit,Car,29000.0,818,39.127929,12.760448,8304.0,400.0,85,29000.0,1843,2,3,12,1
New credit,Car,15000.0,899,39.12894,43.795004,8304.0,280.0,61,15000.0,1727,3,4,10,1
New credit,Existing loan takeover,23000.0,899,39.135321,30.746074,8304.0,241.63,120,23000.0,1658,3,4,7,0
New credit,Extra spending limit,50000.0,899,39.135565,28.007375,8304.0,247.52,80,0.0,1711,2,3,10,0
New credit,Car,25000.0,902,39.142807,35.961048,8304.0,470.0,60,25000.0,1713,2,3,8,0
New credit,Existing loan takeover,15000.0,698,39.146042,12.924767,15000.0,157.59,120,15000.0,1796,2,0,9,0
New credit,Car,15000.0,757,39.148152,19.776208,15000.0,656.68,24,15000.0,1766,2,2,14,1
New credit,Home improvement,10000.0,797,39.155463,21.037883,10000.0,250.0,45,10000.0,1744,2,4,9,1
New credit,Remaining debt home,15000.0,968,39.156024,13.973132,15000.0,157.59,120,15000.0,1787,2,0,10,1
New credit,Home improvement,25000.0,899,39.157108,32.724417,25000.0,261.48,120,25000.0,1782,2,0,10,0
Limit raise,Existing loan takeover,27000.0,899,39.164027,26.885036,8304.0,275.0,123,27000.0,1701,3,2,14,0
New credit,Home improvement,50000.0,899,39.165745,32.715755,8304.0,600.0,101,50000.0,1711,2,3,11,0
New credit,Car,15000.0,937,39.171361,13.059522,8304.0,150.0,127,15000.0,1711,2,3,8,0
New credit,Unknown,0.0,1046,39.177476,14.063172,10000.0,232.82,48,10000.0,1786,2,0,10,1
New credit,Car,5000.0,899,39.18831,34.69321,8304.0,247.52,80,0.0,1741,2,5,15,0
New credit,Remaining debt home,35000.0,899,39.19706,31.689531,35000.0,366.08,120,35000.0,1650,3,5,7,0
New credit,Home improvement,10000.0,899,39.201215,32.680592,8304.0,200.0,57,10000.0,1709,2,3,17,0
New credit,Car,10000.0,899,39.202306,32.67954,10000.0,197.0,58,10000.0,1782,2,0,10,0
New credit,"Other, see explanation",35000.0,900,39.203405,12.974617,11890.37,366.08,120,35000.0,1832,2,2,12,0
New credit,Not speficied,8000.0,899,39.214645,21.992132,8304.0,155.83,60,8000.0,1702,3,2,14,0
New credit,Not speficied,5000.0,899,39.220117,32.661752,5000.0,97.4,60,5000.0,1781,2,0,9,0
New credit,Existing loan takeover,16800.0,899,39.221415,9.717409,10015.0,251.1,78,16800.0,1837,2,2,15,1
New credit,Unknown,0.0,899,39.22258,8.714377,100.0,191.27,60,10000.0,1768,2,0,8,0
New credit,Home improvement,12000.0,899,39.226312,14.939494,12000.0,130.57,120,12000.0,1781,2,1,13,1
New credit,Existing loan takeover,5000.0,964,39.25969,12.613815,305.0,149.07,37,5000.0,1801,2,0,16,1
New credit,Existing loan takeover,10000.0,784,39.259874,8.996918,8304.0,100.0,134,10000.0,1831,2,2,10,1
Limit raise,Unknown,0.0,899,39.263912,30.617901,8304.0,500.0,126,50000.0,1638,3,4,7,0
New credit,Home improvement,10000.0,899,39.274124,14.975284,10000.0,108.81,120,10000.0,1794,2,1,10,1
New credit,Existing loan takeover,16000.0,822,39.276512,15.732369,8304.0,199.29,97,16000.0,1829,2,1,13,1
Limit raise,"Other, see explanation",10000.0,899,39.282358,14.082942,1500.0,150.0,80,10000.0,1828,2,1,7,1
New credit,Home improvement,10000.0,899,39.294813,43.802214,8304.0,150.0,80,10000.0,1630,3,3,15,1
New credit,Car,6250.0,899,39.301578,13.629878,6300.0,291.54,23,6300.0,1716,2,3,18,0
New credit,Existing loan takeover,5000.0,899,39.302296,9.818112,4252.3,275.08,36,9000.0,1835,2,3,10,0
New credit,Car,5000.0,899,39.305699,32.576342,5000.0,97.4,60,5000.0,1671,3,6,7,0
New credit,"Other, see explanation",24000.0,843,39.327869,9.85224,14531.86,298.93,97,24000.0,1843,2,4,14,1
New credit,Home improvement,10000.0,899,39.328061,30.553873,10000.0,191.27,60,10000.0,1633,3,4,7,0
New credit,Home improvement,6400.0,899,39.337608,30.544349,5000.0,163.32,44,6400.0,1631,3,4,7,0
New credit,Car,0.0,899,39.338546,9.626584,8304.0,1000.0,16,15000.0,1824,2,1,9,0
New credit,Not speficied,6900.0,1000,39.338569,15.598833,114.0,77.7,120,6900.0,1786,2,0,10,1
New credit,Home improvement,7000.0,899,39.339392,12.885436,7000.0,186.2,42,7000.0,1707,2,4,13,0
New credit,"Other, see explanation",11000.0,899,39.344038,26.623518,11000.0,393.57,30,11000.0,1709,2,3,10,0
New credit,Home improvement,5000.0,849,39.345997,19.65515,5000.0,56.3,120,5000.0,1729,2,3,12,1
New credit,Car,5000.0,660,39.349892,12.54247,5000.0,180.6,30,5000.0,1840,2,4,14,1
New credit,Unknown,0.0,899,39.356304,30.525233,6000.0,67.56,120,6000.0,1651,3,4,7,0
New credit,Car,6000.0,899,39.35703,32.52443,6000.0,183.39,36,6000.0,1701,2,3,13,0
New credit,Car,15000.0,1011,39.362038,26.76889,8304.0,300.0,56,15000.0,1652,3,3,12,1
New credit,Car,20000.0,899,39.382189,12.901519,20000.0,458.72,48,20000.0,1786,2,0,11,1
New credit,Not speficied,10000.0,899,39.394599,9.716181,2000.0,200.0,57,10000.0,1781,2,0,9,0
New credit,"Other, see explanation",18500.0,899,39.41976,44.461509,7000.0,408.62,18,7000.0,1794,2,1,11,0
New credit,Home improvement,15000.0,899,39.429054,1.693196,15000.0,157.59,120,15000.0,1703,2,3,12,0
New credit,Home improvement,8000.0,895,39.446691,19.659872,8304.0,150.0,62,8000.0,1720,2,3,14,1
New credit,Car,5000.0,908,39.456054,37.464556,5000.0,100.25,58,5000.0,1657,3,3,9,1
New credit,Car,20000.0,899,39.456607,36.425013,8304.0,250.0,96,20000.0,1710,2,3,11,0
New credit,Car,10000.0,909,39.46239,23.706575,10000.0,149.86,80,10000.0,1655,2,0,9,1
New credit,Existing loan takeover,7500.0,899,39.505497,32.37607,78.0,84.45,120,7500.0,1701,2,3,13,0
New credit,Home improvement,5000.0,899,39.523605,13.63357,5000.0,97.4,60,5000.0,1705,2,3,13,0
New credit,Car,8000.0,884,39.791432,12.073092,8000.0,298.17,29,8000.0,1830,2,2,13,1
New credit,Not speficied,21500.0,881,39.876033,11.983105,1408.0,225.87,120,21500.0,1812,2,1,16,1
New credit,Car,11000.0,899,39.878058,39.003352,11000.0,149.73,90,11000.0,1835,2,3,10,0
New credit,Car,7000.0,899,39.906542,31.97535,8304.0,137.0,59,7000.0,1711,2,3,11,0
New credit,Car,15000.0,899,39.931838,41.154551,15000.0,281.65,60,15000.0,1720,3,3,9,1
New credit,Car,5000.0,899,39.934132,19.098335,3026.0,78.82,120,7000.0,1701,2,3,13,0
New credit,Existing loan takeover,5000.0,899,39.943097,30.94346,8304.0,100.0,58,5000.0,1651,3,5,7,0
New credit,Car,15000.0,922,39.946716,2.212161,12000.0,150.0,127,15000.0,1716,2,4,8,0
New credit,Home improvement,7500.0,1022,39.948142,18.959035,7500.0,146.09,60,7500.0,1744,2,4,10,1
New credit,"Other, see explanation",25000.0,880,39.960334,26.990939,268.0,291.82,120,27900.0,1702,3,1,13,1
New credit,Unknown,0.0,980,39.96436,14.945006,5407.0,170.89,94,13000.0,1802,2,2,9,1
New credit,Existing loan takeover,39000.0,899,39.973636,31.90814,8304.0,390.0,126,39000.0,1786,2,0,10,0
New credit,Existing loan takeover,14500.0,899,39.977479,7.928239,3396.0,180.77,101,15000.0,1833,2,2,9,0
New credit,Car,10000.0,906,39.981203,12.230542,7603.0,251.73,44,10000.0,1848,2,3,14,1
New credit,Existing loan takeover,23000.0,899,39.98824,36.893402,8304.0,247.52,80,0.0,1727,2,2,11,0
New credit,Unknown,0.0,899,39.99784,47.068688,40000.0,418.37,120,40000.0,1742,2,4,14,1
New credit,Car,10000.0,722,39.999684,11.894251,13000.0,248.65,60,13000.0,1837,2,3,8,1
Limit raise,Home improvement,7000.0,899,40.0094,5.227475,8304.0,400.0,19,7000.0,1778,2,0,8,0
New credit,Car,5000.0,1061,40.014466,40.871767,5000.0,118.15,48,5000.0,1685,3,1,7,1
Limit raise,Caravan / Camper,23000.0,899,40.015765,13.985742,8304.0,230.0,127,23000.0,1842,2,4,13,0
New credit,"Other, see explanation",5000.0,1023,40.017679,26.081511,2600.0,150.0,37,5000.0,1739,2,3,9,1
New credit,Home improvement,25000.0,869,40.025494,25.927317,13800.0,250.0,126,25000.0,1653,3,4,9,1
New credit,Car,10000.0,656,40.027849,9.10598,8304.0,180.0,65,10000.0,1846,2,3,13,1
New credit,Car,5000.0,899,40.028436,7.944017,4000.0,177.0,31,5000.0,1847,2,3,6,0
New credit,Existing loan takeover,18000.0,899,40.036892,32.844875,8304.0,288.17,72,18000.0,1707,2,4,14,0
New credit,Unknown,0.0,1031,40.04862,7.240359,8304.0,200.0,71,12000.0,1831,2,2,9,1
New credit,"Other, see explanation",15000.0,899,40.062071,30.824682,8304.0,170.0,127,17000.0,1644,3,5,7,0
Limit raise,Home improvement,25000.0,899,40.062197,7.189806,8304.0,250.0,126,25000.0,1723,2,3,19,0
New credit,Existing loan takeover,10000.0,899,40.063955,11.835724,6000.0,209.73,54,10000.0,1708,2,3,16,0
New credit,Car,7500.0,806,40.072702,11.788407,7500.0,84.45,120,7500.0,1837,2,2,15,1
New credit,Car,10000.0,899,40.072728,32.808856,8304.0,175.0,67,10000.0,1708,2,4,12,0
New credit,"Other, see explanation",16000.0,899,40.083165,31.798347,16000.0,700.46,24,16000.0,1708,2,3,17,0
New credit,Existing loan takeover,10000.0,1063,40.0842,12.051287,8304.0,125.0,100,10000.0,1838,2,3,8,1
New credit,Home improvement,5000.0,899,40.103684,31.777795,5000.0,56.3,120,5000.0,1693,3,6,7,0
New credit,Existing loan takeover,31500.0,974,40.107802,12.064619,6500.0,329.47,120,31500.0,1801,2,0,8,1
New credit,Car,10000.0,899,40.114484,13.027505,2000.0,150.0,80,10000.0,1779,2,0,9,0
New credit,Not speficied,20000.0,899,40.128616,8.861966,8304.0,130.0,134,13000.0,1713,2,4,9,0
New credit,Existing loan takeover,25000.0,899,40.138703,28.070677,7505.0,274.19,113,25000.0,1836,2,0,7,1
New credit,Existing loan takeover,21000.0,798,40.148339,12.129224,600.0,405.58,60,21600.0,1839,2,4,15,1
New credit,Existing loan takeover,35000.0,899,40.15157,35.729727,8304.0,247.52,80,0.0,1777,2,0,9,0
New credit,Existing loan takeover,34000.0,846,40.153225,40.806213,11540.79,355.62,120,34000.0,1718,3,2,7,1
New credit,Existing loan takeover,18000.0,828,40.155914,11.770794,8304.0,300.0,65,17000.0,1839,2,4,15,1
New credit,Home improvement,5000.0,899,40.169725,35.948222,5000.0,97.4,60,5000.0,1842,2,3,12,1
New credit,Car,8700.0,899,40.180217,13.93801,7600.0,133.24,68,7600.0,1705,2,4,14,0
New credit,Car,10000.0,899,40.200989,11.840415,10000.0,191.27,60,10000.0,1719,2,3,19,0
Limit raise,Home improvement,15000.0,899,40.203359,8.968105,8304.0,150.0,127,15000.0,1830,2,2,8,1
New credit,Not speficied,50000.0,899,40.206527,31.6751,25000.0,468.32,60,25000.0,1720,2,3,19,0
New credit,Unknown,0.0,899,40.212157,12.799496,17500.0,350.0,126,35000.0,1856,2,4,11,1
New credit,Existing loan takeover,12000.0,899,40.222162,30.664528,8304.0,175.0,83,12000.0,1645,3,5,7,0
