ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment,adaptation_action_recommendation,hit
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.191985,7.924968,5000.0,241.28,22,5000.0,1618,4,1,12,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,35000.0,770,101.200027,9.866385,15000.0,750.0,52,35000.0,1639,4,3,7,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,877,101.206403,10.998218,3246.0,209.46,72,12800.0,1662,4,2,9,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,884,101.210723,30.720279,18583.0,370.0,92,28500.0,1544,5,2,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,101.218195,31.621808,20000.0,452.03,77,30000.0,1570,4,1,14,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,55000.0,899,101.224546,30.615505,7646.93,575.26,120,55000.0,1539,5,3,6,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899,101.232217,28.919057,5000.0,156.79,35,5000.0,1583,4,5,9,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20500.0,802,101.244904,16.635534,1149.0,324.13,92,25000.0,1533,4,4,8,1,1,1
1,0,0,0,0,0,0,1,0,0,0,0,0,8000.0,899,101.249202,31.590686,8304.0,100.0,102,8000.0,1569,4,1,15,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,10000.0,899,101.253362,31.586523,10000.0,302.21,36,10000.0,1570,4,1,17,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,18000.0,809,101.255628,10.005779,5421.0,429.13,46,18000.0,1617,4,1,12,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,14500.0,899,101.270811,10.839561,8304.0,150.0,127,15000.0,1583,4,5,9,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,101.273948,9.798018,20000.0,251.23,96,20000.0,1609,4,2,11,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,695,101.293664,8.971289,1819.83,375.27,108,33000.0,1652,4,2,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,1011,101.30619,10.832879,8304.0,300.0,126,30000.0,1602,4,2,9,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,101.306897,30.532961,1500.0,204.86,120,19500.0,1553,5,3,6,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,101.32289,9.659092,3000.0,400.0,47,17000.0,1615,4,1,9,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.324565,10.633712,5000.0,97.4,60,5000.0,1632,4,3,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,19000.0,899,101.326243,1.647863,8304.0,280.0,31,8000.0,1602,4,2,8,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,101.331382,31.508457,20000.0,496.56,44,20000.0,1583,4,5,9,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,786,101.333122,10.622939,40000.0,418.37,120,40000.0,1661,4,2,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.338736,32.512279,8304.0,97.4,60,5000.0,1604,4,2,16,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,101.339641,9.619277,10000.0,200.01,57,10000.0,1583,4,5,9,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.339893,32.511041,5000.0,56.3,120,5000.0,1602,4,2,8,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,9800.0,878,101.341861,16.790813,10310.0,249.11,97,20000.0,1618,4,2,18,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,19500.0,831,101.350217,6.59169,8304.0,249.23,94,19500.0,1595,4,3,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,1006,101.351635,10.515407,12000.0,274.29,49,12000.0,1625,4,3,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,675,101.359702,21.633828,12500.0,239.09,60,12500.0,1473,4,4,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899,101.374768,34.46512,8304.0,350.0,58,18000.0,1581,4,4,10,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,101.376529,10.624916,8304.0,250.0,57,12500.0,1635,4,3,8,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,910,101.387502,9.503891,2000.0,100.0,58,5000.0,1612,4,2,17,0,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,20000.0,899,101.401108,10.580565,6066.0,210.12,120,20000.0,1577,4,4,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,952,101.405038,14.697794,10000.0,176.19,66,10000.0,1463,4,0,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1099,101.426701,10.571766,6000.0,141.78,48,6000.0,1581,4,5,9,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,7000.0,899,101.452047,32.399084,7000.0,299.55,25,7000.0,1578,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,101.496582,7.685736,8304.0,100.0,94,7500.0,1568,4,1,16,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,932,101.706234,10.162204,15000.0,281.65,60,15000.0,1636,4,3,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.801597,31.038309,8304.0,222.31,24,5000.0,1580,4,5,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,980,101.802088,21.356082,15000.0,299.46,56,15000.0,1462,4,0,13,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,45000.0,899,101.879138,14.111935,8304.0,450.0,126,45000.0,1470,4,4,11,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,9000.0,746,101.902864,8.324344,1500.0,150.0,80,10000.0,1661,4,2,11,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,101.913156,10.192417,8304.0,150.0,127,15000.0,1621,4,3,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,21000.0,900,101.92159,9.231026,8304.0,275.0,94,21500.0,1569,4,1,15,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,998,101.932891,9.063752,4000.0,400.0,41,15000.0,1582,4,0,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,101.94626,31.905117,8500.0,95.71,120,8500.0,1618,4,2,18,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,948,101.947165,10.16431,3500.0,75.0,138,7500.0,1608,4,2,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,101.95347,2.957922,8304.0,100.0,58,5000.0,1605,4,2,16,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,101.954057,31.896995,30000.0,313.78,120,30000.0,1610,4,2,12,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,16500.0,916,101.955556,10.046742,16500.0,200.47,100,16500.0,1638,4,3,7,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,759,101.958961,22.038806,8304.0,280.0,109,25000.0,1581,4,5,8,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,101.960623,28.060904,5000.0,100.25,58,5000.0,1464,4,0,8,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,14000.0,864,101.966936,17.009446,1799.0,281.65,60,15000.0,1490,4,3,11,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,899,101.985288,8.240219,8304.0,150.0,100,12000.0,1585,4,0,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,877,101.987759,9.076592,2552.84,89.98,110,7500.0,1629,4,3,10,1,1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,30000.0,880,101.997806,8.983809,8304.0,300.0,126,30000.0,1583,4,5,9,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,42000.0,943,102.007131,16.171064,6500.0,559.69,84,40000.0,1462,4,0,9,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,102.022236,13.918612,7000.0,150.0,76,9500.0,1542,4,4,7,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,826,102.030935,15.918927,12418.89,1031.34,72,64600.0,1467,4,1,10,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,945,102.033683,26.936394,8304.0,300.0,126,30000.0,1465,4,4,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,102.037745,31.813562,15000.0,299.46,56,15000.0,1618,4,2,17,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,951,102.076304,10.028847,6500.0,126.61,60,6500.0,1630,4,3,10,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,13500.0,620,102.079418,7.788728,8304.0,135.0,134,13500.0,1597,4,0,16,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,998,102.084043,10.021411,21768.0,261.48,120,25000.0,1623,4,3,12,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,5000.0,899,102.101167,33.738969,5000.0,83.61,72,5000.0,1579,4,4,10,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,32500.0,899,102.101811,5.842274,1475.64,522.97,120,50000.0,1568,4,1,14,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,1036,102.109827,21.040455,6402.0,225.0,45,9000.0,1470,4,4,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,1011,102.1103,10.098225,20000.0,210.12,120,20000.0,1606,4,2,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,102.114031,30.726016,8304.0,100.0,58,5000.0,1524,5,4,6,0,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,5000.0,899,102.12806,32.711933,8304.0,247.52,80,0.0,1595,4,3,7,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,102.129742,59.238387,10000.0,143.97,84,10000.0,1522,5,3,12,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,899,102.141569,30.698119,8304.0,500.0,126,50000.0,1546,5,4,6,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,102.150275,15.713801,8304.0,250.0,126,25000.0,1462,4,0,12,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,102.163172,9.826331,8304.0,450.0,36,15000.0,1496,4,4,9,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,102.171549,30.668221,11758.0,168.09,120,16000.0,1539,5,4,6,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,11000.0,899,102.175123,10.032184,11000.0,246.95,50,11000.0,1650,4,2,6,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,10000.0,899,102.183879,30.655842,10000.0,409.12,26,10000.0,1542,5,4,6,0,1,0
0,1,0,0,0,0,0,0,0,0,1,0,0,30000.0,906,102.193659,12.769494,30000.0,232.54,180,30000.0,1465,4,0,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,102.194756,6.872729,5000.0,398.93,13,5000.0,1585,4,0,11,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1003,102.199947,8.028815,2500.0,50.0,138,5000.0,1583,4,0,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,899,102.208838,20.932939,8304.0,247.52,80,0.0,1649,4,2,7,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,875,102.211452,12.730463,18000.0,618.49,31,18000.0,1497,4,4,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,815,102.219521,16.977294,9578.0,157.59,120,15000.0,1468,4,4,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,102.221023,40.763474,5000.0,118.15,48,5000.0,1556,5,2,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,102.22553,31.625636,7000.0,140.36,58,7000.0,1583,4,0,7,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40500.0,899,102.226927,21.818064,40500.0,794.13,57,40500.0,1607,4,2,13,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,102.280691,30.559256,8304.0,255.0,126,25500.0,1529,5,4,6,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,960,102.291787,28.762377,8304.0,150.0,127,15000.0,1525,5,4,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,986,102.292214,23.579329,8304.0,350.0,104,30000.0,1474,4,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,6800.0,847,102.310831,23.666377,6800.0,160.68,48,6800.0,1535,5,1,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,102.311023,14.771109,8304.0,500.0,56,25000.0,1471,4,2,11,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7500.0,880,102.31278,23.625538,8270.62,303.32,120,29000.0,1461,4,4,12,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,102.321882,30.518077,10500.0,550.72,96,44000.0,1583,4,5,9,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,102.330888,31.520534,8304.0,350.0,84,25000.0,1583,4,0,7,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,899,102.339609,8.64175,6500.0,172.9,42,6500.0,1605,4,2,14,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,952,102.341966,8.64533,6000.0,90.0,81,6000.0,1604,4,2,15,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,15000.0,998,102.349147,12.644921,2034.0,350.68,47,15000.0,1456,4,4,13,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1009,102.353217,9.760374,8304.0,450.0,126,45000.0,1661,4,2,9,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,30000.0,963,102.358373,8.737538,30000.0,313.78,120,30000.0,1664,4,2,10,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1072,102.360284,9.505934,5000.0,64.93,99,5000.0,1629,4,3,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,1063,102.365593,9.596167,30000.0,553.81,61,30000.0,1625,4,3,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,102.367449,30.472284,20100.0,261.48,120,25000.0,1541,5,4,6,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,102.367942,31.483128,8304.0,450.0,77,30000.0,1586,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,102.372632,31.478451,8304.0,150.0,37,5000.0,1583,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,8000.0,973,102.372911,13.74064,8304.0,150.0,80,10000.0,1576,4,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,804,102.374362,15.647671,2000.0,50.0,138,5000.0,1464,4,0,8,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,7000.0,899,102.377701,31.473395,7000.0,311.24,24,7000.0,1604,4,2,16,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,24000.0,899,102.378916,48.885895,8304.0,190.0,127,19000.0,1346,5,1,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,814,102.381869,20.610226,8304.0,300.0,126,30000.0,1456,4,4,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,973,102.383796,8.692048,8304.0,500.0,126,50000.0,1664,4,2,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,102.390515,0.96624,15000.0,304.32,55,15000.0,1619,4,2,18,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6500.0,864,102.393741,68.7906,6500.0,150.0,49,6500.0,1578,6,2,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,102.395477,34.444316,8304.0,247.52,80,0.0,1586,4,5,9,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5200.0,1047,102.397001,40.558501,5200.0,101.29,60,5200.0,1473,4,4,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,102.398759,13.604935,5000.0,50.0,138,5000.0,1618,4,2,18,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,899,102.406139,9.503079,3000.0,150.0,37,5000.0,1604,4,2,15,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,45000.0,899,102.407295,31.443903,28500.0,350.72,98,28500.0,1585,4,0,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,34000.0,836,102.407324,12.429604,4712.0,355.62,120,34000.0,1495,4,4,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,21000.0,860,102.407419,12.577213,8304.0,500.0,46,21000.0,1623,4,2,18,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,102.410623,40.550301,15000.0,157.59,120,15000.0,1535,5,1,10,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,1067,102.428841,9.503943,15000.0,157.59,120,15000.0,1606,4,2,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,102.443179,31.408174,8304.0,400.0,41,15000.0,1618,4,2,17,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,899,102.443624,5.566009,8304.0,125.0,66,7000.0,1579,4,0,10,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,992,102.452223,13.717684,7500.0,199.5,42,7500.0,1455,4,0,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,27000.0,806,102.454594,55.604737,5380.0,399.2,101,33250.0,1306,5,2,15,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,942,102.468758,13.715544,18000.0,302.81,68,18000.0,1462,4,0,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,102.488014,31.363404,22000.0,495.24,49,22000.0,1617,4,2,17,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,637,102.533657,19.569894,3100.0,200.0,104,17000.0,1624,4,3,12,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8500.0,899,102.572591,13.493658,5000.0,301.89,40,11000.0,1596,4,3,17,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,102.585134,32.254967,8304.0,160.0,74,10000.0,1593,4,3,16,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,102.69747,8.310639,2000.0,150.0,127,15000.0,1573,4,0,7,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,102.758986,9.173895,8304.0,100.0,58,5000.0,1581,4,4,8,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,812,102.776242,15.404611,5529.0,470.67,120,45000.0,1470,4,1,10,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,102.824077,32.015739,46.0,97.4,60,5000.0,1595,4,3,17,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,102.83507,31.016071,8304.0,400.0,126,40000.0,1619,4,2,18,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1105,102.882861,14.125806,5000.0,222.31,24,5000.0,1462,4,0,7,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,12500.0,1064,102.887054,16.18788,8304.0,247.52,80,0.0,1583,4,4,7,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,102.894761,30.956346,8304.0,500.0,126,50000.0,1510,5,5,6,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,102.905326,8.071383,2200.0,118.15,48,5000.0,1675,4,3,5,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,15500.0,713,102.909632,5.09951,8304.0,150.0,122,14000.0,1584,4,3,13,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,12000.0,899,102.917261,16.037981,6000.0,250.0,55,12000.0,1451,4,1,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,102.926708,33.913002,8304.0,500.0,11,5000.0,1590,4,5,10,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,102.933426,30.917602,8304.0,200.0,127,20000.0,1516,5,5,6,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,969,102.942468,16.172699,5000.0,56.3,120,5000.0,1441,4,1,15,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7200.0,899,102.948068,7.21107,8304.0,175.0,127,17500.0,1653,4,2,13,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,856,102.952715,9.090108,5000.0,500.0,11,5000.0,1595,4,3,8,0,1,0
1,0,0,0,0,0,0,0,0,0,1,0,0,60000.0,899,102.959393,19.04474,8304.0,650.0,114,60000.0,1467,4,4,11,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,786,102.963531,14.907621,2812.0,191.27,60,10000.0,1554,4,4,7,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,12000.0,899,102.96693,46.872645,8304.0,150.0,106,12500.0,1578,4,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,102.970502,31.869609,12000.0,198.7,71,12000.0,1590,4,0,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,899,102.97135,31.868741,8304.0,70.0,138,7000.0,1601,4,3,18,0,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,31000.0,927,102.983991,9.159494,154.43,580.72,60,31000.0,1649,4,2,7,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,102.989001,19.057079,25000.0,268.55,116,25000.0,1458,4,4,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,938,103.003107,11.950956,10000.0,302.21,36,10000.0,1627,4,3,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,806,103.005335,69.841635,5000.0,56.3,120,5000.0,1301,5,1,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,836,103.012069,7.130478,15000.0,300.0,56,15000.0,1584,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7025.0,899,103.014535,31.825353,8304.0,175.0,45,7000.0,1590,4,0,8,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,103.015132,16.107719,8304.0,495.0,126,49500.0,1455,4,1,19,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,103.032427,30.818813,8304.0,250.0,126,25000.0,1503,5,5,6,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,103.033064,30.818199,5000.0,97.4,60,5000.0,1586,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5500.0,951,103.039234,22.847333,8304.0,100.0,65,5500.0,1499,5,0,7,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1076,103.042614,29.123872,8304.0,50.0,138,5000.0,1545,5,0,11,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20800.0,988,103.047979,8.976828,4915.0,390.55,60,20800.0,1595,4,3,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,957,103.049226,8.943653,8251.0,200.01,57,10000.0,1587,4,0,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,103.053131,15.969976,18000.0,189.1,120,18000.0,1477,4,4,8,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,10000.0,899,103.057983,6.979539,10000.0,302.21,36,10000.0,1587,4,3,13,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,942,103.061803,12.922222,7500.0,150.0,58,7500.0,1463,4,0,8,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899,103.0626,31.777194,38400.0,495.77,120,47400.0,1590,4,0,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,103.067968,31.771807,600.0,251.23,96,20000.0,1590,4,0,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,18000.0,899,103.074807,39.954376,41.0,420.81,47,18000.0,1459,4,4,12,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,27500.0,899,103.077146,22.882628,8304.0,275.0,126,27500.0,1591,4,0,8,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,13000.0,899,103.077498,13.012973,12351.0,141.45,120,13000.0,1459,4,1,12,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,839,103.079936,19.112228,8304.0,630.0,89,47500.0,1660,4,2,12,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,899,103.081265,31.758439,8304.0,60.0,138,6000.0,1595,4,3,8,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1089,103.082678,9.026868,5000.0,431.05,12,5000.0,1654,4,2,14,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,103.085475,30.765475,8304.0,300.0,126,30000.0,1519,5,5,6,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,12500.0,899,103.088461,4.876109,12500.0,102.51,180,12500.0,1583,4,0,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899,103.089231,31.750408,8304.0,60.0,138,6000.0,1591,4,3,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,799,103.098955,15.919505,10755.0,261.48,120,25000.0,1590,4,0,8,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,103.104329,7.809949,225.0,150.0,127,15000.0,1595,4,3,9,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,103.118971,11.87788,8304.0,100.0,63,5400.0,1574,4,4,6,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,938,103.127939,18.985397,781.0,60.0,138,6000.0,1462,4,0,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,883,103.131688,22.958719,5000.0,50.0,138,5000.0,1541,5,2,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,914,103.133706,8.862511,5000.0,222.31,24,5000.0,1625,4,3,12,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,899,103.141271,31.698698,8304.0,100.0,72,6000.0,1591,4,0,8,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,103.155239,8.734926,30000.0,732.15,120,70000.0,1592,4,0,14,1,0,0
