ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment,adaptation_action_recommendation,hit
0,1,0,0,0,0,1,0,0,0,0,0,0,12500.0,914,296.238768,28.733355,15000.0,154.11,120,15000.0,2120,11,3,16,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,75000.0,846,296.284073,17.924981,8304.0,1500.0,56,75000.0,1944,10,5,11,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,296.289026,8.933704,5000.0,431.05,12,5000.0,1929,10,5,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,35900.0,749,296.296222,22.686101,8304.0,398.42,108,35900.0,2056,11,0,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1059,296.29637,24.947339,8304.0,150.0,127,15000.0,2115,11,2,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,296.316824,4.930381,8304.0,125.0,66,7000.0,1929,10,4,15,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,296.328345,15.878057,15000.0,197.24,89,15000.0,2026,11,3,9,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1020,296.331944,11.693535,10000.0,109.28,116,10000.0,1998,11,4,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1006,296.337525,19.834523,15000.0,278.38,60,15000.0,2058,11,0,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,7500.0,899,296.341698,29.514737,8304.0,500.0,22,10000.0,2171,11,2,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5700.0,1030,296.344387,24.58126,8304.0,116.0,57,5700.0,2156,11,1,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,296.347477,56.889357,15000.0,154.11,120,15000.0,2033,11,3,7,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,53833.0,964,296.354058,18.813824,8186.0,594.75,109,54000.0,2074,11,0,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,899,296.376965,32.504539,8000.0,90.08,120,8000.0,1938,10,1,9,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,296.381423,9.605053,20000.0,253.38,93,20000.0,2029,11,2,9,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,296.391071,32.490399,8304.0,150.0,127,15000.0,1946,10,1,17,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,50000.0,899,296.406554,25.723852,8304.0,350.0,126,35000.0,2014,11,1,18,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1030,296.408314,9.676646,5000.0,431.05,12,5000.0,1999,11,1,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,296.41187,35.691803,7000.0,311.24,24,7000.0,1803,11,0,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10800.0,899,296.421529,16.512289,10800.0,231.83,52,10800.0,2021,11,3,13,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899,296.43208,31.449302,18000.0,184.94,120,18000.0,1938,10,0,17,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,1008,296.462024,4.548754,20000.0,454.39,48,20000.0,1936,10,4,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,21000.0,899,296.471647,31.409744,463.0,498.98,70,31000.0,1924,10,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1015,296.500089,23.604261,8304.0,100.0,58,5000.0,2122,11,2,14,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,296.767527,18.259038,10000.0,106.46,120,10000.0,1937,10,5,10,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,957,296.827789,21.238692,8304.0,508.01,54,25000.0,2028,11,2,10,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,14500.0,934,296.829767,9.242454,5941.0,252.32,67,15000.0,2013,11,1,15,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,296.847647,32.033709,10000.0,106.46,120,10000.0,1939,10,1,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1004,296.881632,10.166707,10000.0,189.08,60,10000.0,2025,11,2,15,1,1,1
0,1,0,0,0,0,0,0,0,0,0,0,1,7000.0,899,296.881672,30.999612,6100.0,104.4,70,6100.0,1916,10,0,8,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,28500.0,899,296.887264,4.114258,8304.0,300.0,121,29000.0,1969,10,2,13,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,12500.0,899,296.889167,8.138755,8304.0,150.0,106,12500.0,1973,10,2,8,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,970,296.892576,18.107552,8304.0,250.0,22,5000.0,2111,11,2,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,13000.0,893,296.894222,7.353497,7425.0,286.98,58,15000.0,1976,10,3,7,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,927,296.901763,4.266391,8429.0,278.38,60,15000.0,1946,10,4,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,296.908129,31.973171,15000.0,278.38,60,15000.0,1936,10,1,10,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,296.911788,30.96948,8304.0,50.0,138,5000.0,1946,10,4,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,296.915951,30.9653,40000.0,407.29,120,40000.0,1890,11,3,7,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,824,296.922402,35.132899,8304.0,90.0,138,9000.0,1833,11,3,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1006,296.928004,14.968317,5000.0,152.82,36,5000.0,2074,11,0,13,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,808,296.937545,1.059089,2000.0,407.29,120,40000.0,1923,10,0,11,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,296.942582,54.054407,8304.0,250.0,126,25000.0,1879,11,2,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,916,296.948061,59.924225,8304.0,300.0,126,30000.0,1828,11,3,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,296.951639,30.929553,5000.0,448.87,46,19000.0,1919,10,0,10,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,33000.0,899,296.952184,8.123867,8304.0,330.0,126,33000.0,1934,10,4,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,684,296.956543,22.05505,15000.0,278.38,60,15000.0,2114,11,4,7,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,787,296.958078,28.953591,7112.0,205.49,120,20000.0,2077,11,0,14,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,60000.0,899,296.965129,10.20325,15000.0,600.0,126,60000.0,1935,10,4,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,902,296.971107,28.919554,5886.0,254.56,120,25000.0,2027,11,2,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,826,296.973824,7.320583,6131.0,106.46,120,10000.0,1930,10,4,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,296.976604,31.905046,15000.0,249.04,68,15000.0,1939,10,1,13,0,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,899,296.978415,31.903241,5000.0,97.4,60,5000.0,1941,10,1,12,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,296.980839,30.900755,8304.0,205.44,109,18500.0,1862,11,3,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,296.985372,4.049199,25000.0,491.5,56,25000.0,1935,10,4,10,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,805,296.989535,8.142993,20000.0,345.59,65,20000.0,1934,10,1,15,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,296.995309,17.244748,30000.0,305.47,120,30000.0,1936,10,0,16,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,862,296.997027,10.912573,5000.0,56.3,120,5000.0,2020,11,3,13,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,896,296.997316,1.214025,8304.0,125.0,134,12500.0,1923,10,0,14,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,899,296.998912,6.93135,2086.0,78.82,120,7000.0,1970,10,3,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,971,297.000238,9.173785,10000.0,189.08,60,10000.0,2007,11,1,17,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1076,297.000627,17.242557,5000.0,97.4,60,5000.0,2032,11,2,8,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,14500.0,899,297.011089,37.870427,8304.0,310.0,126,31000.0,1996,11,4,12,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,15000.0,899,297.012695,18.112666,8304.0,150.0,127,15000.0,2027,11,2,10,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,843,297.014319,42.290119,60000.0,610.93,120,60000.0,1941,10,1,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,297.014717,9.035411,8304.0,300.0,56,15000.0,1940,10,1,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,945,297.015179,21.0566,38.0,78.82,120,7000.0,1998,11,4,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,32000.0,841,297.023151,8.963026,32000.0,325.83,120,32000.0,2002,11,1,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,859,297.023515,8.854119,49.0,644.75,34,20600.0,2014,11,1,14,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,9000.0,899,297.025042,2.174556,1000.0,189.08,60,10000.0,1940,10,1,13,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,48000.0,899,297.026413,30.8551,48000.0,1419.74,36,48000.0,1871,11,3,7,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,885,297.030585,30.922231,2232.0,330.92,120,32500.0,2170,11,2,9,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,46750.0,899,297.032653,22.239569,7500.0,493.0,126,49300.0,2019,11,3,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,297.033549,17.320328,5000.0,97.4,60,5000.0,2091,11,1,13,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,297.041473,10.111007,6000.0,266.77,24,6000.0,1937,10,0,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,9000.0,927,297.045041,28.868731,9000.0,150.49,72,9000.0,2091,11,1,14,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,839,297.050562,11.109119,8304.0,50.0,138,5000.0,1996,11,4,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,971,297.052797,10.061765,8304.0,150.0,127,15000.0,1933,10,1,14,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,867,297.052999,22.038695,22000.0,356.05,70,22000.0,2072,11,0,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,12000.0,684,297.05609,30.991843,12000.0,226.9,60,12000.0,1945,10,0,9,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.056622,8.845709,8304.0,100.0,134,10000.0,1967,10,0,13,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.064648,7.938165,7000.0,500.0,49,22000.0,1942,10,4,9,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,899,297.067531,30.813797,6060.0,154.11,120,15000.0,1929,10,4,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17750.0,1025,297.06838,9.876791,17750.0,302.58,66,17750.0,2022,11,2,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,297.073812,32.807669,8304.0,300.0,49,13000.0,1973,10,2,8,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,19000.0,899,297.074197,32.170523,8304.0,190.0,127,19000.0,2085,11,0,14,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.075316,8.756565,6500.0,150.0,127,15000.0,1942,10,0,9,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,50000.0,899,297.078211,34.803217,8304.0,1000.0,56,50000.0,1975,10,1,22,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,75000.0,899,297.080326,24.102244,8304.0,750.0,126,75000.0,2091,11,1,13,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.082202,7.922964,8304.0,125.0,134,12500.0,1962,10,1,18,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,899,297.08227,30.799145,6000.0,141.78,48,6000.0,1878,11,3,7,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,61600.0,899,297.082716,30.798715,23041.0,627.23,120,61600.0,2132,11,3,19,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,899,297.086587,28.908257,2379.0,401.52,63,22600.0,2023,11,2,14,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899,297.089601,27.403084,8304.0,300.0,126,30000.0,1964,10,0,13,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,297.089777,30.7915,8304.0,97.4,60,5000.0,1929,10,4,14,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,817,297.092732,8.974053,2281.0,154.11,120,15000.0,1967,10,3,12,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,10000.0,1019,297.095534,8.920975,10000.0,230.66,48,10000.0,2024,11,1,19,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,985,297.098191,14.997828,10000.0,147.62,80,10000.0,2107,11,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,909,297.099383,17.894568,38718.0,509.11,120,50000.0,2090,11,1,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,9250.0,899,297.100478,1.976126,6000.0,266.77,24,6000.0,1963,10,2,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,666,297.108381,23.850679,6800.0,120.0,67,6800.0,2138,11,0,14,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,899,297.113418,32.768034,870.0,697.62,50,32000.0,1949,10,0,8,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,899,297.120706,31.760553,30000.0,305.47,120,30000.0,1943,10,5,11,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,29000.0,899,297.128956,31.752322,1655.01,535.67,60,29000.0,1941,10,1,16,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,967,297.132637,17.865235,8304.0,200.0,89,15000.0,2115,11,4,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,7250.0,965,297.137135,9.037406,7300.0,150.0,56,7300.0,1946,10,4,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,763,297.140486,14.786972,6000.0,120.0,58,6000.0,1937,10,5,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,899,297.157975,38.723267,8000.0,363.51,120,35700.0,1937,10,5,10,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,297.162108,16.765345,5500.0,152.84,40,5500.0,2032,11,5,12,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1030,297.165883,13.8049,1278.0,189.08,60,10000.0,2028,11,3,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8000.0,848,297.169148,41.776872,8304.0,275.65,55,13500.0,1871,11,2,15,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,881,297.172569,44.041274,20000.0,454.39,48,20000.0,1779,12,0,9,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,13500.0,899,297.174647,7.893626,10000.0,300.07,36,10000.0,1933,10,1,14,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,297.177593,31.703638,5000.0,76.74,80,5000.0,1933,10,1,15,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.193981,30.687511,8304.0,100.0,58,5000.0,1873,11,3,7,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,297.195321,9.782848,8304.0,200.0,127,20000.0,1951,10,0,7,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,28000.0,741,297.195563,28.797131,326.0,517.2,60,28000.0,1978,10,3,7,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,922,297.198267,10.969448,17500.0,215.88,96,17500.0,2023,11,3,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,899,297.199791,42.956814,3578.0,274.92,120,27000.0,1853,11,3,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,49500.0,899,297.199895,0.697054,8304.0,495.0,126,49500.0,1940,10,1,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,19500.0,921,297.20185,15.031615,8304.0,250.0,93,19500.0,1931,10,1,14,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,58500.0,899,297.204154,17.993038,8304.0,650.0,126,65000.0,2067,11,0,12,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,974,297.211691,28.683112,20000.0,205.49,120,20000.0,2096,11,1,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,13500.0,899,297.231086,32.650503,10000.0,300.07,36,10000.0,1933,10,1,14,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,297.231137,30.650369,8304.0,150.0,127,15000.0,1930,10,4,15,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,55000.0,899,297.234723,9.84235,7782.0,842.95,74,55000.0,2031,11,3,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,297.238269,33.642996,18000.0,334.05,60,18000.0,1958,10,3,15,0,1,0
0,1,0,0,0,0,0,0,0,0,1,0,0,45000.0,899,297.238331,31.643193,45000.0,335.6,180,45000.0,1944,10,5,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,297.245285,54.635986,6000.0,316.85,20,6000.0,1937,10,5,9,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,55000.0,899,297.246646,13.829765,2600.0,560.02,120,55000.0,1959,10,1,18,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,766,297.255088,28.608997,8099.0,242.47,120,23600.0,2169,11,2,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,1030,297.259044,28.642229,7000.0,171.73,46,7000.0,2017,11,3,14,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,873,297.266619,31.962002,15000.0,500.0,82,35000.0,2170,11,2,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,297.267745,30.613817,5000.0,431.05,12,5000.0,1866,11,3,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,1001,297.277472,14.838997,8000.0,158.08,59,8000.0,2023,11,3,10,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,817,297.285496,28.625661,232.54,301.06,55,15000.0,2023,11,3,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,799,297.291553,28.631693,8651.0,189.08,60,10000.0,2091,11,1,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,23200.0,899,297.308662,30.572912,1800.0,402.4,70,25000.0,1931,10,4,15,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899,297.318102,14.675356,8304.0,500.0,82,35000.0,1963,10,0,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1076,297.321145,7.713195,15000.0,154.11,120,15000.0,1998,11,1,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,297.335075,28.52216,8304.0,100.0,134,10000.0,2110,11,4,10,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,34000.0,896,297.33898,9.651173,8304.0,350.0,119,33501.0,1966,10,2,12,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,297.350401,31.53129,8304.0,100.0,58,5000.0,1929,10,5,8,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6750.0,899,297.353577,20.629796,6800.0,100.37,84,6800.0,2091,11,1,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,825,297.35908,28.516026,10000.0,300.07,36,10000.0,2029,11,3,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,297.368209,37.512957,7000.0,78.82,120,7000.0,1966,10,0,15,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,934,297.369715,21.799283,20000.0,205.49,120,20000.0,2108,11,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,297.380694,14.550927,10000.0,106.46,120,10000.0,1937,10,5,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7000.0,899,297.381688,13.549567,7000.0,136.35,60,7000.0,1937,10,5,10,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,27500.0,978,297.387281,9.553823,5446.94,329.66,88,25000.0,1964,10,0,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,904,297.391658,30.561189,5000.0,69.89,90,5000.0,1998,11,1,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1073,297.394644,9.575125,10000.0,300.07,36,10000.0,2022,11,2,13,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,297.397632,31.483653,5000.0,56.3,120,5000.0,1934,10,5,9,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,70000.0,899,297.398016,31.483255,57000.0,580.39,120,57000.0,1944,10,5,11,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,23000.0,899,297.408993,8.744164,18000.0,367.33,54,18000.0,2028,11,2,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,788,297.423908,28.566515,8304.0,189.08,60,10000.0,2163,11,4,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,297.42635,6.813348,20000.0,371.17,60,20000.0,1943,10,5,11,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,838,297.426469,28.571324,10188.0,195.38,90,15000.0,2114,11,4,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,718,297.429962,8.662947,8304.0,100.0,58,5000.0,1937,10,5,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,297.433942,17.559231,20000.0,371.17,60,20000.0,1932,10,1,10,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,807,297.43506,28.479083,20000.0,205.49,120,20000.0,2020,11,2,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,34500.0,899,297.4397,42.501223,34500.0,351.29,120,34500.0,2015,11,1,15,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,5000.0,899,297.440845,31.440469,5000.0,118.15,48,5000.0,1937,10,5,9,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,18250.0,899,297.441874,31.439459,18500.0,343.33,60,18500.0,1942,10,5,11,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,851,297.449772,17.52891,8304.0,350.0,47,15000.0,2118,11,2,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,297.453113,41.555841,9000.0,150.49,72,9000.0,1884,11,2,11,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,990,297.459364,20.567488,15000.0,301.06,55,15000.0,2115,11,4,12,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,11000.0,693,297.467214,13.494619,11000.0,417.43,28,11000.0,2028,11,2,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,297.475304,31.406119,5000.0,56.3,120,5000.0,1934,10,1,15,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,65000.0,986,297.484191,16.582916,65000.0,661.85,120,65000.0,1998,11,1,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,899,297.48976,15.640701,4847.0,349.13,102,30000.0,1993,11,4,10,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,899,297.547086,37.334264,11200.0,226.9,60,12000.0,1993,11,4,15,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,882,297.607556,30.518088,5000.0,97.4,60,5000.0,1967,10,2,10,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,14000.0,781,297.609582,15.273156,15000.0,444.96,36,15000.0,1994,11,4,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,297.698726,31.182706,5000.0,97.4,60,5000.0,1937,10,5,9,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,297.808837,31.072608,8304.0,150.0,127,15000.0,1948,10,1,6,0,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,13293.0,796,297.825737,13.145657,8304.0,350.0,42,13300.0,1999,11,4,8,1,1,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,899,297.890292,10.21107,8304.0,360.0,93,28000.0,1931,10,4,11,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,297.895592,14.197622,8304.0,161.0,74,10000.0,1929,10,5,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,17000.0,899,297.895594,30.985954,17000.0,315.49,60,17000.0,1942,10,5,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,297.915068,7.08268,25000.0,565.83,48,25000.0,1962,10,0,14,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,899,297.920102,30.961452,1300.0,234.79,30,6500.0,1835,11,4,7,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1016,297.922111,7.272447,30000.0,305.47,120,30000.0,1999,11,1,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,886,297.9266,57.956804,22534.0,380.87,92,30000.0,1764,12,4,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6500.0,899,297.929489,30.952083,500.0,289.0,24,6500.0,1929,10,5,8,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,906,297.93312,9.422571,10000.0,106.46,120,10000.0,2032,11,2,9,1,1,1
